20,20.0,0.44035087719298244
20,25.0,0.470679012345679
20,30.0,0.48403361344537815
20,35.0,0.4669187145557656
20,40.0,0.47306791569086654
20,45.0,0.49747474747474746
20,50.0,0.5037593984962406
20,55.0,0.518957345971564
20,60.0,0.5317919075144508
20,65.0,0.5024711696869851
20,70.0,0.5277777777777778
20,75.0,0.5421052631578948
20,80.0,0.5707762557077626
20,85.0,0.5417910447761194
20,90.0,0.5636588380716935
20,95.0,0.5662100456621004
21,0.0,0.3377659574468085
21,5.0,0.429126213592233
21,10.0,0.44473684210526315
21,15.0,0.44835680751173707
21,20.0,0.4289405684754522
21,25.0,0.4972677595628415
21,30.0,0.4887459807073955
21,35.0,0.5131578947368421
21,40.0,0.5525114155251142
21,45.0,0.48148148148148145
21,50.0,0.5080213903743316
21,55.0,0.4398148148148148
21,60.0,0.48344370860927155
21,65.0,0.5047619047619047
21,70.0,0.4958217270194986
21,75.0,0.5552699228791774
21,80.0,0.5407925407925408
21,85.0,0.5510752688172043
21,90.0,0.5752895752895753
21,95.0,0.6484375
22,0.0,0.4715447154471545
22,5.0,0.40834845735027225
22,10.0,0.4750593824228028
22,15.0,0.44155844155844154
22,20.0,0.490521327014218
22,25.0,0.5053763440860215
22,30.0,0.47041420118343197
22,35.0,0.5034246575342466
22,40.0,0.4658119658119658
22,45.0,0.42660550458715596
22,50.0,0.5601851851851852
22,55.0,0.5321888412017167
22,60.0,0.49140893470790376
22,65.0,0.5191740412979351
22,70.0,0.48517520215633425
22,75.0,0.5059665871121718
22,80.0,0.5428571428571428
22,85.0,0.5245901639344263
22,90.0,0.584870848708487
22,95.0,0.5264550264550265
23,0.0,0.3157894736842105
23,5.0,0.37349397590361444
23,10.0,0.39344262295081966
23,15.0,0.4819277108433735
23,20.0,0.4426229508196721
23,25.0,0.37681159420289856
23,30.0,0.44
23,35.0,0.5483870967741935
23,40.0,0.3684210526315789
23,45.0,0.5238095238095238
23,50.0,0.5
23,55.0,0.6
23,60.0,0.45161290322580644
23,65.0,0.56
23,70.0,0.6176470588235294
23,75.0,0.5666666666666667
23,80.0,0.5
23,85.0,0.6031746031746031
23,90.0,0.6309523809523809
23,95.0,0.6842105263157895
